Timestamp,Channel Name,Channel URL,Verdict,Attempts,Final Strategy,Status Code,Recommendation
"2025-11-27T05:43:14.345Z","Arek TV (720p)","https://ams.juraganstreaming.com:5443/LiveApp/streams/arektv.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ams.juraganstreaming.com:5443/LiveApp/streams/arektv.m3u8"
"2025-11-27T05:43:29.666Z","Ashiil TV (480p)","https://ams.juraganstreaming.com:5443/LiveApp/streams/ashiiltv2.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ams.juraganstreaming.com:5443/LiveApp/streams/ashiiltv2.m3u8"
"2025-11-27T05:43:35.565Z","Astha TV (1080p) [Not 24/7]","https://hgmtv.com:19360/asthatv/asthatv.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://hgmtv.com:19360/asthatv/asthatv.m3u8"
"2025-11-27T05:43:45.112Z","Atambua TV (720p)","http://122.248.43.242:1935/ATAMBUATV/_definst_/myStream/playlist.m3u8","SUCCESS","3","undefined","200","Stream works via CORS Anywhere. Using: https://api.allorigins.win/raw?url=http://122.248.43.242:1935/ATAMBUATV/_definst_/myStream/playlist.m3u8"
"2025-11-27T05:43:51.571Z","Bali TV (576p)","http://103.180.118.5:9981/stream/channelid/916002722","UNKNOWN_ERROR","3","undefined","N/A","Failed with Failed to fetch. 1 URLs tried, all failed."
"2025-11-27T05:43:52.043Z","ATV (576p)","http://103.180.118.5:9981/stream/channelid/1457201262","UNKNOWN_ERROR","3","undefined","N/A","Failed with Timeout. 1 URLs tried, all failed."
"2025-11-27T05:44:00.890Z","ATV (576p)","http://103.180.118.5:9981/stream/channelid/1457201262","SUCCESS","3","undefined","200","Stream works via CORS Anywhere. Using: https://api.allorigins.win/raw?url=http://103.180.118.5:9981/stream/channelid/1457201262"
"2025-11-27T05:44:09.514Z","Balikpapan TV (720p)","https://5bf7b725107e5.streamlock.net/btv/btv/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://5bf7b725107e5.streamlock.net/btv/btv/playlist.m3u8"
"2025-11-27T05:44:18.192Z","Bandung TV (360p)","http://202.150.153.254:65500/bandungtvWEBSITE.m3u8","UNKNOWN_ERROR","3","undefined","N/A","Failed with Failed to fetch. 1 URLs tried, all failed."
"2025-11-27T05:44:21.352Z","Banjar TV (720p) [Not 24/7]","https://banjartv.siar.us/banjartv/live/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://banjartv.siar.us/banjartv/live/playlist.m3u8"
"2025-11-27T05:45:01.596Z","Banten TV (720p) [Not 24/7]","https://5bf7b725107e5.streamlock.net/bantentv/bantentv/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://5bf7b725107e5.streamlock.net/bantentv/bantentv/playlist.m3u8"
"2025-11-27T05:46:03.582Z","Banyumas TV (720p) [Not 24/7]","https://5bf7b725107e5.streamlock.net/bmstv/bmstv/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://5bf7b725107e5.streamlock.net/bmstv/bmstv/playlist.m3u8"
"2025-11-27T05:46:20.185Z","Batam TV (480p) [Not 24/7]","http://122.248.43.242:1935/BATAMTV/_definst_/myStream/playlist.m3u8","UNKNOWN_ERROR","3","undefined","N/A","Failed with Timeout. 1 URLs tried, all failed."
"2025-11-27T05:46:27.484Z","BeritaSatu English","https://beritasatu.secureswiftcontent.com/han/beritasatu/bsatu10008/srtoutput/manifest.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://beritasatu.secureswiftcontent.com/han/beritasatu/bsatu10008/srtoutput/manifest.m3u8"
"2025-11-27T05:46:51.210Z","Bioskop Indonesia (576p)","http://103.180.118.5:9981/stream/channelid/1574481607","UNKNOWN_ERROR","3","undefined","N/A","Failed with Failed to fetch. 1 URLs tried, all failed."
"2025-11-27T05:46:57.881Z","Biznet Adventure (1080p)","http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8"
"2025-11-27T05:47:11.557Z","AKTV (720p) [Not 24/7]","https://e.siar.us/live/aktv.m3u8","DEAD_LINK","2","undefined","404","All 1 URLs returned 404. Content permanently offline."
"2025-11-27T05:47:17.319Z","Bioskop Indonesia (576p)","http://103.180.118.5:9981/stream/channelid/1574481607","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:47:20.852Z","Biznet Adventure (1080p)","http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8"
"2025-11-27T05:47:30.373Z","Biznet Kids (1080p)","http://livestream.biznetvideo.net/biznet_kids/smil:kids.smil/index.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/http://livestream.biznetvideo.net/biznet_kids/smil:kids.smil/index.m3u8"
"2025-11-27T05:47:56.618Z","Biznet Lifestyle (1080p)","http://livestream.biznetvideo.net/biznet_lifestyle/smil:lifestyle.smil/index.m3u8","NETWORK_ERROR","2","undefined","N/A","Network connection failed on all attempts. Server may be down or geo-restricted."
"2025-11-27T05:47:58.342Z","BRTV (720p)","https://5bf7b725107e5.streamlock.net/brtv/brtv/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://5bf7b725107e5.streamlock.net/brtv/brtv/playlist.m3u8"
"2025-11-27T05:48:16.297Z","BTV (720p)","https://btv.secureswiftcontent.com/han/btv/btv10005/srtoutput/manifest.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://btv.secureswiftcontent.com/han/btv/btv10005/srtoutput/manifest.m3u8"
"2025-11-27T05:48:25.384Z","CNBC Indonesia (720p)","https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/master.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/master.m3u8"
"2025-11-27T05:48:34.622Z","Dunia Lain (576p)","http://103.180.118.5:9981/stream/channelid/406907994","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:48:41.770Z","Elshinta TV","https://ams.juraganstreaming.com:5443/LiveApp/streams/elshintatv.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ams.juraganstreaming.com:5443/LiveApp/streams/elshintatv.m3u8"
"2025-11-27T05:48:53.270Z","GTV (576p)","http://203.77.246.58:4500/udp/239.1.3.68:5000","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:48:58.235Z","Huma Betang TV (720p) [Not 24/7]","https://v3.siar.us/humabetangtv/live/playlist.m3u8","DEAD_LINK","2","undefined","404","All 1 URLs returned 404. Content permanently offline."
"2025-11-27T05:49:09.271Z","IDX Channel (720p) [Geo-blocked]","http://vod.linknetott.swiftcontent.com/Content/HLS/Live/Channel(ch389)/index.m3u8","UNKNOWN_ERROR","2","undefined","404","Failed with 404. 1 URLs tried, all failed."
"2025-11-27T05:49:09.827Z","I AM CHANNEL (576p) [Not 24/7]","http://iamchannel.org:1935/tes/1/playlist.m3u8","NETWORK_ERROR","2","undefined","N/A","Network connection failed on all attempts. Server may be down or geo-restricted."
"2025-11-27T05:49:20.084Z","Indosiar (1080p)","http://203.77.246.58:4500/udp/239.1.1.110:5000","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:49:22.306Z","Inspira TV (720p) [Not 24/7]","https://inspiratv.siar.us/inspiratv/live/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://inspiratv.siar.us/inspiratv/live/playlist.m3u8"
"2025-11-27T05:49:31.570Z","Jambi TV (480p) [Not 24/7]","https://ams.juraganstreaming.com:5443/JambiTV/streams/livestream.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ams.juraganstreaming.com:5443/JambiTV/streams/livestream.m3u8"
"2025-11-27T05:49:38.081Z","Jawa Pos TV (720p) [Not 24/7]","https://jawapostv.siar.us/jawapostv/live/playlist.m3u8","DEAD_LINK","2","undefined","404","All 1 URLs returned 404. Content permanently offline."
"2025-11-27T05:49:53.140Z","K+ (Indonesian subtitle) (576p)","http://210.210.155.37/uq2663/h/h08/index.m3u8","UNKNOWN_ERROR","2","undefined","404","Failed with 404. 1 URLs tried, all failed."
"2025-11-27T05:49:59.723Z","Kids TV","http://origin5.mediacdn.ru/live/kidstv/index.m3u8","UNKNOWN_ERROR","2","undefined","404","Failed with 404. 1 URLs tried, all failed."
"2025-11-27T05:50:09.472Z","Lingkar TV","https://lingkartv.my.id/hls/lingkartv.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://lingkartv.my.id/hls/lingkartv.m3u8"
"2025-11-27T05:50:21.782Z","MAX Stream (720p)","https://cdn08jtedge.indihometv.com/dassdvr/194/maxstream/manifest.mpd","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/https://cdn08jtedge.indihometv.com/dassdvr/194/maxstream/manifest.mpd"
"2025-11-27T05:50:32.040Z","MDTV (1080p)","https://wahyu1ptv.pages.dev/MDTV-HD.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://wahyu1ptv.pages.dev/MDTV-HD.m3u8"
"2025-11-27T05:50:41.452Z","MNCTV (720p)","http://203.77.246.58:4500/udp/239.1.3.78:5000","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:50:53.477Z","My Kidz (1080p) [Geo-blocked]","http://210.210.155.37/uq2663/h/h191/index.m3u8","UNKNOWN_ERROR","2","undefined","404","Failed with 404. 1 URLs tried, all failed."
"2025-11-27T05:51:05.499Z","RCTI (720p)","http://203.77.246.58:4500/udp/239.1.3.80:5000","UNKNOWN_ERROR","2","undefined","403","Failed with 403. 1 URLs tried, all failed."
"2025-11-27T05:51:45.604Z","RCTV (576p) [Not 24/7]","https://v10.siar.us/rctv/live/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://v10.siar.us/rctv/live/playlist.m3u8"
"2025-11-27T05:51:50.051Z","Rodja TV (720p)","https://rodjatv.com/rodjatv/live.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://rodjatv.com/rodjatv/live.m3u8"
"2025-11-27T05:54:31.664Z","Rodja TV (720p)","https://rodjatv.com/rodjatv/live.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://rodjatv.com/rodjatv/live.m3u8"
"2025-11-27T05:54:53.582Z","Al-Iman TV (720p)","https://tv.aliman.id/aliman/live.m3u8","SUCCESS","3","undefined","200","Stream works via CORS Anywhere. Using: https://api.allorigins.win/raw?url=https://tv.aliman.id/aliman/live.m3u8"
"2025-11-27T05:54:56.705Z","Alwafa Tarim TV (Am Media) (720p)","https://ammedia.siar.us/ammedia/live/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ammedia.siar.us/ammedia/live/playlist.m3u8"
"2025-11-27T05:54:57.497Z","AKTV (720p) [Not 24/7]","https://e.siar.us/live/aktv.m3u8","SUCCESS","3","undefined","200","Stream works via CORS Anywhere. Using: https://api.allorigins.win/raw?url=https://e.siar.us/live/aktv.m3u8"
"2025-11-27T05:55:07.034Z","Angel TV Indonesia (720p)","https://janya-digimix.akamaized.net/vglive-sk-234616/indonesia/ngrp:angelindonesia_all/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://janya-digimix.akamaized.net/vglive-sk-234616/indonesia/ngrp:angelindonesia_all/playlist.m3u8"
"2025-11-27T05:55:12.208Z","Alwafa Tarim TV (Am Media) (720p)","https://ammedia.siar.us/ammedia/live/playlist.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://ammedia.siar.us/ammedia/live/playlist.m3u8"
"2025-11-27T05:55:30.669Z","Biznet Adventure (1080p)","http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/http://livestream.biznetvideo.net/biznet_adventure/smil:adventure.smil/playlist.m3u8"
"2025-11-27T05:55:34.156Z","Biznet Kids (1080p)","http://livestream.biznetvideo.net/biznet_kids/smil:kids.smil/index.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/http://livestream.biznetvideo.net/biznet_kids/smil:kids.smil/index.m3u8"
"2025-11-27T05:55:49.482Z","Trans7 (720p)","https://video.detik.com/trans7/smil:trans7.smil/index.m3u8","SUCCESS","2","undefined","200","Stream works via Cloudflare. Using: https://vectastream-proxy.frfadhilah-1995-ok.workers.dev/https://video.detik.com/trans7/smil:trans7.smil/index.m3u8"
"2025-11-27T05:55:52.937Z","Trans TV (720p)","https://video.detik.com/transtv/smil:transtv.smil/index.m3u8","SUCCESS","1","undefined","200","Stream works via Direct (Web). Using: https://video.detik.com/transtv/smil:transtv.smil/index.m3u8"
"2025-11-27T05:55:59.773Z","RCTI (720p)","http://203.77.246.58:4500/udp/239.1.3.80:5000","UNKNOWN_ERROR","3","undefined","400","Failed with 400. 1 URLs tried, all failed."
"2025-11-27T05:56:09.010Z","SCTV (1080p)","http://203.77.246.58:4500/udp/239.1.1.108:5000","UNKNOWN_ERROR","3","undefined","N/A","Failed with Timeout. 1 URLs tried, all failed."
